word,polarity
kungiya mai zaman kanta,-1
ba maraba ba,-1
maras lafiya,-1
mara musanyawa,-1
nonionic,1
nonionised,1
nonionized,1
ba sassauƙa,-1
ba rubutu ba,-1
rashin karantawa,1
mara rayuwa,-1
neoplasm mara kyau,-1
nonmalignant ƙari,-1
nonmalignant ƙari,-1
ba inji,-1
wanda bai dace ba,-1
mara asali,-1
rashin kiyayewa,-1
ba shiri,-1
rashin biya,-1
nonplus,-1
ba maras kyau,-1
mara bayyana,-1
ba mai kudi ba,-1
mara ciki,-1
nonprehensile,-1
mara sabani,1
ba mai dadi ba,-1
mara sabani,-1
rashin yarda,-1
maras ma'ana,1
maras muhimmanci,1
rashin kamuwa da cuta,1
ba magana,-1
rashin lafiyar urethritis,-1
ba takamaiman,1
mara kyau,-1
nonsteroid,-1
nonsteroidal,-1
mara tsari,-1
wanda ba zai yiwu ba,-1
wanda ba zai yuwu ba,-1
mara dadi,-1
mara ma'ana,-1
ba haraji,-1
rashin daidaito,-1
nonthrombocytopenic tsarkakakke,-1
rashin maye,-1
ba za'a iya musanyawa ba,-1
ba matsala,1
nontricyclic antidepressant,1
maganin nontricyclic,1
mara rikitarwa,-1
mara aiki,-1
ba da sanarwa,-1
mara izini,-1
maras kyau,-1
wanda ba zai iya yuwuwa ba,-1
ba tashin hankali,-1
ba maraba,-1
ba na gani ba,-1
mara amfani,1
ba za a iya yin amfani da shi ba,1
ba mai iya daidaitawa ba,1
mara son kai,-1
mara dadi,-1
ciwon rana,-1
igiya,1
arewa,-1
nura_m_inuwa,-1
nindthindrone,-1
norethindrone acetate,-1
sakura,-1
norlutin,-1
daidaitawa,1
daidaitawa,1
daidaitawa,-1
hanci,1
hanci waje,1
hancin hanci,-1
abin hanci,-1
gurnani,-1
nostalgically,1
guntun hanzari,-1
ba ta hanyar zargi ba,-1
ba da dogon gani ba,-1
ba mamaki,-1
ba ma maganar,-1
sananne,1
bayanin kula,1
notechis,-1
abin lura,1
babu komai,1
nothosaur,1
nothosauria,-1
sananne,1
lura,1
notonecta undulata,-1
sananne,1
notornis,-1
notornis mantelli,-1
duk da hakan,-1
ciyar da abinci,1
m,1
koyawa,1
sabon abu,-1
novillada,1
nobiobiocin,1
yanzu,-1
yanzu,-1
a zamanin yau,1
babu inda,-1
ba damuwa,-1
nsu,-1
nukiliya,1
nuda,-1
rawar tsirara,1
tsiraici,-1
tsunge,-1
tsiraici,-1
tsiraici,-1
nugatory,1
mara kyau,-1
ya warware,-1
warware,-1
suma,-1
lamba,-1
a dunƙule,1
ƙidaya,1
nuprin,-1
m,1
jinya,-1
aikin jinya,1
nurturance,1
kula,1
goro gida,-1
abinci mai gina jiki,-1
gidan abinci,-1
goro,-1
na gina jiki,1
mai gina jiki,1
mai gina jiki,1
mai gina jiki,1
goro,-1
nuzzle,1
nyctalopia,-1
nyctophobia,-1
nydrazid,-1
nailan,-1
nympholepsy,-1
nymphomania,1
nyquist kudi,1
nystagmus,-1
ko.,1
rantsuwa,-1
obbligato,-1
obdurately,-1
biyayya,1
cikin biyayya,1
biyayya,1
obususate,-1
obit dictum,-1
abu,-1
ƙin yarda,-1
objectionably,1
objet d'art,1
objurgate,-1
karawa,1
oblation,1
wajabta anaerobe,-1
wajibi,-1
na dole,1
tilasta,1
shafewa,-1
shafewa,1
mantuwa,1
gafala,1
oblong,1
rashin kulawa,1
obnubilate,-1
karasowa,1
batsa,-1
alfasha,-1
m,-1
a rufe,1
duhu,-1
sabani,1
lura,1
kiyayewa,1
lura,1
lura,1
lura,1
kiyaye,1
lura,1
a hankali,1
cikin damuwa,1
taurin kai,-1
taurin kai,-1
taurin kai,-1
hanawa,-1
mai rikitarwa,-1
mai hanawa,-1
toshewa,-1
toshewa,-1
cikas,1
mai hanawa,-1
wanda za'a iya samu,1
obtrude kan,-1
obtrusively,1
obtund,1
rashin kulawa,1
obtusely,1
a fili,1
lokaci,1
rufin asiri,-1
ayyukan asiri,-1
Hadarin aiki,-1
aikin likita,-1
shagaltar,1
zauna,1
faruwa,1
ochotona,-1
ochronosis,-1
octet,1
octette,1
dorinar ruwa,-1
octopoda,1
baki,-1
oulul,1
m aiki,-1
oddity,1
mara kyau,1
m,1
odiously,-1
odium,-1
warin baki,-1
wari,-1
wari,-1
mai kamshi,-1
warin wari,-1
wari,-1
odynophagia,-1
edema,-1
oesophagitis,-1
oestridae,-1
oestrus,-1
oestrus ovis,1
i mana,-1
na larura,1
a kashe,-1
kashe launi,1
kashe launi,1
kashe rana,-1
kashe sa,-1
kashe rikodin,-1
kusa da fari,1
kashe shekara,-1
laifi,-1
laifi,-1
m,-1
tsokana,-1
bayarwa,1
miƙawa,1
kashewa,-1
kashewa,-1
Bayar,-1
aiki,1
ɓata,-1
biya diyya,1
zuriya,-1
kan layi,-1
sau da yawa,1
mafi yawan lokuta,1
ogee baka,1
mai,-1
canjin mai,-1
tanadin mai,-1
man na vitriol,1
ruwan hoda,-1
ko,1
lafiya,1
tsohon babban jamus,1
tsohuwar saxon,-1
tsohuwar macijin murjani,-1
tsohuwar duniya leishmaniasis,-1
olein,-1
rashin kamshi,-1
oligocene,1
zamanin oligocene,1
oligosaccharide,1
oligospermia,-1
zaitun,-1
yar tsalle-tsalle,1
mai ban tsoro,-1
ominously,1
tsallake,-1
omnidirectional,-1
sanin komai,1
masani,1
omnivorous,-1
omophagia,-1
a kan,1
akai-akai,1
akan bangaskiya,1
a tsare,1
a hannu,1
a kan tsaron mutum,1
da gangan,1
akasin haka,-1
ta fuskar shi,1
kan tafi,1
a sako-sako da,-1
a kan wawa,1
a kan tabo,-1
a kan tsaro,1
Onanism,1
daya kan daya,1
daya gefe daya,1
Yana cikin,1
albasa,-1
bagel din albasa,-1
oniscus,-1
onomatopoeic,1
onomatopoetic,1
kai hari,-1
gaba motsi,1
onycholysis,-1
onychomys,1
onychosis,-1
marmara onyx,-1
oophoritis,-1
ooze,-1
op fasaha,-1
opaquely,1
bude,-1
bude hade,-1
bude ya ƙare,1
bude ido,1
bude sandwich,-1
saukin kai,1
bude sandwich,-1
bude sesame,1
bude saƙa,-1
budewa,1
bude dare,1
a bayyane,1
mai aiki,1
ophidian,-1
ophidism,-1
ophiolatry,-1
ophthalmia,-1
ophthalmitis,-1
ophthalmoplegia,-1
opine,1
ra'ayi,-1
kamuwa da cuta,-1
damar,1
yi hamayya,-1
kishiyar,-1
adawa,-1
zalunci,-1
zalunci,-1
oppugn,1
cikawa,1
ficewa,-1
na gani kambi,-1
gilashin gani na gani,-1
dutse mai gani,1
kayan aiki na gani,1
kyan gani,1
mafi kyau duka,1
optimally,1
inganta,1
fata,1
kyakkyawan fata,1
inganta,1
ganiya,1
a zabi,1
wadatar zuci,1
a hankali,1
ko haka,1
oracle,1
oracular,1
na baka kwangila,-1
cututtukan baki,-1
ruwan lemu,1
bawon lemu,-1
pekoe mai lemu,1
soda mai lemu,-1
ruwan lemo,-1
orb saƙa,-1
orchidalgia,-1
orchitis,-1
wahala,-1
oda,-1
oda abubuwan hawa,-1
oda anacanthini,-1
oda anaspida,-1
oda anoplura,-1
oda anostraca,-1
oda anseriformes,-1
oda branchiura,1
oda chelonethida,-1
oda coleoptera,-1
oda cydippea,1
oda cydippida,1
oda cydippidea,1
oda ganoidei,1
oda hyracoidea,-1
oda insectivora,-1
oda mallophaga,-1
oda myaceae,1
oda myxobacterales,1
oda myxobacteria,1
oda myxobacteriales,1
oda octopoda,1
oda ornithischia,-1
oda osteoglossiformes,1
oda ostracodermi,-1
oda polymastigina,-1
oda pseudoscorpiones,-1
oda pseudoscorpionida,-1
oda rickettsiales,1
oda scorpionida,1
oda spirochaetales,1
oda testacea,-1
oda thysanoptera,-1
oda trogoniformes,-1
oda zeomorphi,1
tsari,1
tsarawa,1
sashin jiki,1
kwayoyin halitta,1
organdy,1
kwayoyin,1
rashin lafiyar kwayoyin halitta,-1
a zahiri,1
ginshiƙi kungiyar,1
inzali,1
koy,1
alabaster na gabas,-1
ciwon gabas,-1
asali,1
oriolus,-1
orison,1
ado,-1
na ado,1
kayan kwalliya,1
ado,1
ado,1
kayan kwalliya,-1
ornithischia,-1
maraya,-1
orphenadrine,-1
orphrey,-1
takalmin gyaran kafa,-1
kwayar cutar orthomyxovirus,-1
orthophosphate,-1
orthopnea,-1
ortygan,1
oscitance,-1
oscitancy,-1
mai kulawa,-1
juyawa,-1
osmeridae,-1
osmerus,-1
karawa,-1
osteitis,-1
cututtukan osteitis,1
wai,1
zakaria,-1
zakaria,1
osteogenesis ፍጹም,-1
osteoglossiformes,1
osteomalacia,-1
osteomyelitis,-1
osteopathy,1
osteopetrosis,-1
osteoporosis,-1
osteosclerosis,-1
osteosclerosis congenita,-1
osteostracan,-1
kwankwasiyya,-1
ɓarna,-1
otaria,-1
wanin,1
in ba haka ba,1
otiose,-1
otitis,-1
otitis interna,-1
otosclerosis,-1
fitar da,-1
fita,-1
waje da waje,1
daga,-1
daga wuri,-1
daga makaranta,-1
daga gani,-1
ya ƙare,-1
daga shuɗi,-1
daga tambaya,1
daga hanya,-1
ba a gani,-1
ba tare da aure ba,-1
daga whack,-1
ɓarkewa,-1
fitarwa,-1
fitar da hankali,-1
finafinai,-1
rarrabu,-1
kuka,-1
Hanyar waje,-1
waje,-1
kaya,-1
fitarwa,-1
a waje,1
kanti,1
waje,-1
bacin rai,1
fusata,-1
wuce gona da iri,-1
kai tsaye,-1
outset,1
a waje,-1
fasaha ta waje,1
a fili,1
fice,1
waje,-1
a zahiri,1
tufafi,1
m 'ya'yan itace,1
ovaritis,-1
danshi,1
kan magani,-1
kan magani,-1
wuce gona da iri,1
cika aiki,1
wuce gona da iri,-1
wuce gona da iri,1
duka,-1
overambitious,1
yawan damuwa,-1
overbearingly,1
cin abinci,-1
overboil,-1
wuce gona da iri,-1
cika nauyi,-1
overbusy,1
overcapitalisation,-1
overcapitalization,-1
kulawa da yawa,1
wuce gona da iri,1
tufafi,-1
overcloud,-1
yarda da kai,1
wuce gona da iri,1
tufafi,-1
latti,-1
yawan cin abinci,1
wuce gona da iri,1
cika magana da karfi,1
wuce gona da iri,1
wuce gona da iri,-1
wuce gona da iri,-1
karin bayani,-1
wuce gona da iri,-1
sabawa sosai,-1
wuce gona da iri,-1
yi nasara,-1
wuce gona da iri,-1
yayi girma,-1
girma,-1
zafi fiye da kima,-1
yawan shan giya,1
overjishi,-1
overkill,-1
overladen,-1
yi obalodi,-1
yi obalodi,-1
wuce gona da iri,-1
da iko,-1
wuce gona da iri,1
wuce gona da iri,-1
wuce gona da iri,-1
wuce gona da iri,1
wuce gona da iri,-1
shawo kan,1
overrun,-1
kula da hankali,-1
hiarfafawa,-1
overhoe,-1
wuce gona da iri,1
kulawa,-1
kara girma,-1
ƙara sauƙaƙa,-1
wuce haddi,-1
wuce gona da iri,1
karin bayani,1
wuce gona da iri,-1
overstress,1
overstretch,-1
kujerar da aka cika da,-1
kangararrun,-1
tumbuke,-1
overtire,-1
bayyana,1
kifar da ita,-1
fin karfi,1
ƙarin daraja,1
overweary,-1
cika,-1
da cika fuska,-1
cika aiki,-1
Hanyar ovulation,-1
bashi,1
asu asu,-1
cika,1
a hankali,1
mallakar,-1
oxacillin,1
oxaprozin,-1
kwandon shanu,1
shanun shanu,1
oxford,-1
izedarƙarar mai lamba ldl,1
miyar shanu,1
shansarin,-1
sinadarin oxybutyric,-1
oxygen acid,-1
oxylebius hoto,1
oxymoron,1
oxyphenbutazone,-1
mai daukar ciki,-1
magani na oxytocic,-1
oxyuranus scutellatus,-1
ozaena,-1
ozena,-1
cutar ozone,1
pachycheilia,-1
pacific herring,1
pacifically,1
sanyaya rai,-1
ta hanyar lumana,1
fakiti,1
kushin,1
filafili,-1
cutar paget,1
zafi,-1
maganin ciwo,-1
da zafi,-1
zafi,-1
maganin ciwo,-1
ba tare da jin zafi ba,-1
wahalar aiki,-1
aiki mai zafi,1
zana hoto,1
fentin kore,1
majinin zanen,-1
fenti,1
biyu,1
girki,1
kodadde,-1
kodadde Chrysanthemum aphid,1
paleacrita vernata,-1
kodadde,-1
palinurus,-1
pall,1
kwantar da hankali,1
gyaran jiki,-1
palliative,-1
m,-1
bayana,1
pally,1
dabino,1
dabinon dabino,1
dabinon,-1
dabino,1
bugun zuciya,-1
kamal,-1
shanyayyen jiki,-1
m mai walsy,1
mai laushi,1
tausawa,1
maras kyau,-1
kwanon rufi,-1
magani,-1
panache,-1
panadol,-1
ranar fanke,1
pancake kunkuru,-1
ciwon sankarau,1
pancreatitis,-1
dafa,1
kwankwasiyya,1
cutar sankarau,1
paneled,-1
cututtukan hanji,1
azaba,-1
mannisawa,-1
tsoro,-1
tsoro tsoro,-1
rashin tsoro,-1
marawa,1
pansinusitis,-1
pant,-1
huci,-1
pap,-1
takarda nautilus,1
allon takarda,1
takarda,1
papovavirus,-1
zazzabin pappataci,-1
faras,-1
paprika,-1
papule,-1
daidai kyau,1
paradisaeidae,-1
sabanin haka,1
cutar shan inna,-1
paraffin,-1
man paraffin,1
paraffin sikelin,1
paraffin kakin zuma,-1
paraleipsis,1
paralepsis,1
paralipsis,1
shanye,-1
paraitos agitans,-1
mai shan inna,-1
shanye,-1
shanyayyen,-1
cutar siga,-1
fifiko,1
paramyxovirus,-1
paranoia,-1
nau'in paranoic schizophrenia,-1
cutar rashin hankali,-1
paraparesis,-1
bututu,-1
paraphilia,-1
paraphrastic,-1
paraphrenia,-1
paraphrenic ciwon sikila,-1
paraplegia,-1
paraplegic,-1
parapsychology,-1
guba mai guba,-1
m,-1
a hankali,1
parathion,-1
parathion guba,-1
paratyphoid,-1
zazzabin paratyphoid,-1
bushe,-1
takardar,1
afuwa,-1
farare,1
Paregmenon,-1
da iyaye,1
Sanarwa kyauta ta kyauta,-1
a matsayin mahaifa,1
farashi,-1
rikon kwarya,-1
Parkinson's,-1
cutar Parkinson,-1
cututtukan Parkinson,-1
Parkinsonism,-1
wasan parlour,1
wasan parlour,1
bazuwar,1
wasan barkwanci,-1
paronomasia,-1
Parosamiya,-1
cutar sankarau,-1
lokacin aiki,-1
suwancin,-1
paroxysmal trepidant abasia,-1
parr,1
aku cuta,1
faski,1
hancin parson,-1
ci abinci,1
m zubar da ciki,-1
m keta doka,-1
m husufi,1
bangaranci,1
musamman kwanan wata,-1
parturient,1
wasan biki,1
parus,-1
parvo,-1
parvovirus,-1
wuce,-1
wucewa,-1
wucewa,-1
wucewa,-1
wucewa,-1
wucewa,-1
mai wucewa,-1
wucewa,-1
sha'awar,1
sha'awar Almasihu,-1
cikin sha'awa,-1
m,1
m,1
m rigakafi,1
wucewa,1
pastel,-1
pastel launuka,-1
fasto,-1
mannewar ciki,-1
ikon sarrafawa,-1
mannewa,-1
madara mai laushi,1
abin shagala,1
fasis,-1
pastrami,1
pat,1
faci,-1
pate de foie gras,1
patent magani,-1
patently,1
na uba,1
uba,1
hanyar mafi ƙarancin juriya,-1
mai ban tausayi,-1
pathetically,-1
pathogen,1
ta hanyar cuta,1
yanayin rashin lafiya,-1
rashin lafiya,1
ilimin lissafi,1
cututtuka,-1
hanya,-1
da haƙuri,1
sintiri,1
tallata,-1
patronizing,1
karwann,1
tallata,-1
patronizing,1
mansarini,1
patter,-1
abin kwaikwaya,1
cutar talauci,-1
karancin kudi,-1
a ɗan dakata,1
babban tanti,1
ɗanɗano nocturnus,-1
gwaiwa,-1
wanfara,-1
paxil,-1
biya,1
biya datti,1
biya waya,-1
wurin biya,-1
wanda za'a biya,1
biya,-1
biya,1
biya,1
pc hukumar,1
zaman lafiya,-1
kwanciyar hankali,-1
bututun zaman lafiya,-1
cikin lumana,1
zaman lafiya,1
cikin aminci,1
zaman lafiya,-1
ɓarkewar peach,1
peachy,1
peachy canza launin,1
peachy canza launin,1
dawisu,1
dawisu malam buɗe ido,1
kololuwa,1
lokacin ganiya,1
peaked,-1
gyada gallery,-1
lu'u-lu'u razorfish,1
peavey,1
fure,1
pecan kek,-1
peccable,-1
peccadillo,-1
pecc,-1
peck,-1
pectinidae,1
pelop,-1
peculiar gudu,1
peculiarity,1
peculiarly,1
koyawa,1
tarbiya,1
ta hanyar tafiya,1
kayan aikin kafa,-1
tushe,1
mararrabar mararraba,1
pediculosis,-1
cututtukan pediculosis,-1
pediculus,-1
kwarin gwiwa,1
ƙididdige,-1
leke,1
bawo,-1
peep,1
peeve,-1
peevishly,1
rashin hankali,-1
fegi,1
peirnoir,-1
pekoe,1
ciwon ciki,-1
kararrawa,1
pellagra,-1
sarzanar,1
yaji,-1
markadadden,1
cututtukan ciki na pelvic,-1
pemphigus,-1
azzakari,1
tuba,-1
son zuciya,1
abin wuya,-1
abin rataya,-1
agogon pendulum,1
m,1
ratsa,1
kutsawa,1
cikin hanzari,1
penicillamine,-1
kwayoyin cutar penicillin,1
tuba,-1
penitentially,1
tuba,1
mai zafin nama,1
pensylvanian,1
lokacin pennsylvanian,1
dinari arcade,-1
dinari mai hikima,1
kwalliya,-1
farashi,1
tsada,1
pensiveness,-1
pentaerythritol,-1
pentanoic acid,1
pentastomida,1
penuriously,1
penury,-1
pep up,1
peccik,-1
barkono yankin nama,-1
barkono nama,-1
barkono,-1
peptic miki,-1
peptic ulceration,-1
a kowace,1
perca,-1
tsinkaye,1
fahimta,1
fahimta,1
a hankali,1
a fahimta,1
perchloride,1
peremptorily,1
cikakken wasa,-1
kamala,-1
daidai,1
sarfaraz,1
kayan kamshi,1
yi,1
turare,-1
kayan kamshi,1
abin aiki,-1
periactin,-1
periarteritis,-1
periarteritis nodosa,-1
pericarditis,-1
haɗari,-1
cikin haɗari,-1
perilousness,-1
lokaci,1
lokaci-lokaci acid,-1
apnea na lokaci-lokaci na jariri,-1
lokaci-lokaci edema,-1
lokaci-lokaci cicada,-1
lokaci-lokaci,1
cutar lokaci-lokaci,1
periodontitis,1
keɓaɓɓu,1
keɓaɓɓu,1
peripety,1
peritoneal kumburi,-1
cututtukan peritonitis,-1
peritonsillar ƙura,-1
peritrate,-1
shaidar zur,-1
yi tafiya sama,1
perked sama,1
perkily,1
perkiness,1
perky,1
perleche,-1
har abada,1
permeation,1
da izinin,1
a yarda,1
izini,-1
ambaliya,1
lahanta,1
pernio,-1
dankalin turawa,1
peroration,1
na tsaye,-1
madaidaiciya,-1
tutur motsi,-1
injin motsi na har abada,-1
rikitarwa,-1
cikin damuwa,1
ka dage,-1
rashin lafiyar giya,-1
ɗan rago,1
farfaɗa,-1
Persimmon,1
nace,-1
nace,-1
nace,1
mutum zuwa mutum,1
mai iya daidaitawa,1
kulawa ta sirri,-1
halin mutum,1
keɓancewa,-1
mai hanzari,1
cikin hanzari,1
shawo,-1
shawo,-1
lallashi,1
mai amfani,-1
akasi,1
dacewa,1
rikicewa,-1
rikicewa,-1
fitsari,-1
yi amfani da su,1
cika aiki,-1
pervaporation,-1
ko'ina,1
karkace,-1
karkatarwa,1
karkace,-1
pes cavus,1
pesky,-1
mara azanci,-1
rashin tsammani,-1
rashin tsammani,1
rashin kyau,-1
kwaro,-1
fesawa,-1
ciwan ciki,-1
gidan kwari,1
guba mai guba,-1
annoba,-1
annoba,-1
maganin kwalliya,-1
pestis bubonica,-1
dabbobin gida,1
bawon dabbar dabba,1
Peter fita,1
karami hudu,-1
karamin mal,-1
cutar farfadiya,-1
takarda kai,1
karawa,-1
mai ban tsoro,-1
famfo mai,1
gidan mai,1
karama,-1
karamin kankara,-1
karashan,-1
gyaran kafa,-1
wasan dabba,-1
maras lafiya,1
karama,1
kudi,-1
ba da kulawa,1
ɓarke,-1
phalacrosis,-1
phalangitis,-1
phalarope,1
phalaropidae,1
phalaropus,1
phalloplasty,-1
fatalwa da gaɓa,-1
kantin magani,1
pharyngitis,-1
sabarini,1
lokaci sarari,1
hanzarin,-1
farhanna,-1
sabon abu,1
abu mai kamala,-1
phenyltoloxamine,-1
phenytoin,-1
philaenus spumarius,-1
sadaka,1
kyautatawa jama'a,1
agazawa,1
sadaka,1
agaji,1
akasarin,1
samarinn,1
karancin,1
Filipiya,1
son kai,1
nishadi,1
phillips magogi,-1
philophylla,1
dutse masanin falsafa,1
dutse masana falsafa,1
falsafa,1
falsafa,1
falsafanci,1
sashen falsafa,1
phimosis,1
phlebitis,-1
phlebothrombosis,-1
kwarin jini,-1
gyaran kafa,-1
phlegm,-1
phlegmasia alba dolens,-1
phlegmatically,1
phobia,1
rikicewar phobic,1
neurobic na phobic,1
phobophobia,1
phocomelia,-1
sautin murya,-1
phoronida,1
phoronidea,1
phosgene,1
phosphate,-1
phosphorescent,-1
photalgia,1
photogenic,1
photophobia,1
photoretinitis,-1
maganin fototherapy,1
salon magana,1
phrasing,1
phrenetic,-1
phrenitis,-1
phthiriidae,-1
phthirius,-1
phthirus,-1
sarfaraz,1
tsarin jini,1
phyllorhynchus,1
sabarinn,1
sabarini,1
phylloxera vitifoleae,-1
tsarin jiki,1
phylum annelida,1
phylum aschelminthes,1
phylum nematoda,1
phylum nemertea,1
phylum nemertina,1
phylum phoronida,1
phylum kamar yadda yakamata,1
phylum pogonophora,1
phylum sipuncula,1
ilimin kimiyyar lissafi,-1
ilimin lissafi,1
janyewar jiki,1
lafiyar jiki,1
gyaran jiki,-1
gyara jiki,-1
gyaran jiki,-1
jiki,-1
sashen kimiyyar lissafi,1
ilimin lissafi,-1
phytotherapy,-1
pi,-1
fiyam,1
karba,-1
tsinke,-1
karba a,-1
dauke ni,1
ɗauka,1
karba,1
cutar cuta,1
irin abincin tsami,-1
karba,1
fikinik,1
acid na picric,1
hoto,1
mai ban sha'awa,1
hoto,1
hoto,-1
pid,-1
yanki,1
yanki de juriya,1
yanki na kek,1
huda terre,-1
dabino,1
huda,1
soki,-1
fiska,-1
alade,-1
alade da kai,-1
nonon tantabara,-1
kurciya,-1
kifin kifi,1
alade,1
fiskantar kai,-1
Pike,1
pilary,-1
tari sama,-1
tara,-1
kwandon kafa,-1
kwaya,1
pilla,1
matashin kai,-1
pilocarpine,-1
pilomotor reflex,-1
pilose,-1
matukin jirgi mara nauyi,-1
ginshiƙi matukin jirgi,1
jirgin mara matuki,-1
pilous,-1
pimento,1
pimiento,1
pimp,1
pimple,-1
pimple,-1
damuwa,-1
fille ƙasa,1
finafore,-1
tsunkule,-1
pine bãya,-1
pine ganyen aphid,-1
pineus pinifoliae,-1
filfold,-1
shayarwa,-1
giwayen ruwan hoda,1
ruwan hoda lavender,-1
ruwan hoda mai tipping,-1
pinkeye,-1
ruwan hoda mai ruwan hoda,-1
nuraddeen,1
fanni,-1
matattarar blank,-1
matattarar chardonnay,-1
noot noir,-1
ƙwanƙwasa,-1
tsamiya,1
girman pint,-1
girman pint,-1
pinto,-1
taƙawa platitude,-1
taƙawa,1
bututu,1
bututu,1
bututun zaman lafiya,-1
bututu sama,1
piperacillin,-1
piperazine,-1
bututun mai,-1
piping hankaka,1
piping hankaka shrike,1
piping guan,1
pippin,-1
bututun mai,-1
piquant,1
sau da yawa,1
pique,-1
yawanci,1
piroplasm,-1
rashin lafiyar pis,-1
ji haushi,-1
farar fata,1
farar baki,-1
duhu duhu,-1
farar a,1
dutsen dutse,-1
ƙwanƙwasa,-1
piteous,-1
piteously,1
Barcelona,-1
cikin sauki,1
pithiness,-1
abin tausayi,-1
abar tausayi,1
mai tausayi,-1
rashin tausayi,1
rashin tausayi,-1
tausayi,-1
banbanci,1
jin kai,-1
pkd,-1
mannikin,1
sakawa,1
wuri,-1
hakar ma'adinai,1
mara kyau,1
rashin lafiya,-1
a hankali,1
rashin kwanciyar hankali,-1
placidyl,-1
annoba,-1
annoba,-1
annoba,-1
annoba,-1
bayyananne,-1
gari mai kyau,-1
bayyanan jirgin ruwa,1
a fili,1
farin ciki,-1
a fili,1
mai kara,-1
planaria,1
mai shiryawa,1
katako,-1
shuka,-1
cutar shuka,1
rayuwar shuka,-1
plantation tafiya doki,-1
kamar shuke-shuke,1
planula,1
plaquenil,-1
cutar plasmacytoma,-1
plasmodiidae,-1
filastar,1
tiyatar filastik,1
akushi,1
platalea,-1
farantin,-1
kayan abinci,1
sarfaraz,1
mannikinin,1
wasa,1
yi wasa kasa,1
wasa karya,1
buga waje,1
wasa,1
wasa,1
roƙo,-1
gamsuwa,-1
yi roƙo,-1
gamsuwa,1
dadi kamshi,1
dandano mai dadi,1
da farin ciki,1
dadi,1
mai dadi,1
Don Allah,1
m,1
da yarda,1
gamsarwa,1
yardar rai,1
yardar tafiya,-1
cikafarini,1
karunakun,-1
kifin plectognath,-1
jingina,1
yawanci,1
yalwa,1
yalwatacce,1
yalwatacce,1
yalwa,1
yawan taro,1
plethodon,-1
pleuralgia,-1
karantar,-1
kamunasai,-1
kamancin,-1
cututtukan zuciya,-1
pleuropneumonialike kwayoyin,-1
plicatoperipatus jamaicensis,1
wahala,-1
akunne,-1
karawann,1
kankana,-1
mãkirci,1
tara,1
tara,1
sa'a,-1
toshe,-1
toshewa,-1
plum,1
tumatir plum,1
plumb,1
pumcot,1
furewa,-1
buta tifa,-1
yayyafa,-1
kama kifin kunama,1
faduwa,1
plummy,1
dunƙule,1
plumy,-1
waso,-1
da,1
pluvialis,1
ply,1
pneumatic,1
ciwon huhu na huhu,-1
pneumococcus,-1
pneumoconiosis,-1
ciwon huhu na huhu,-1
pneumocytosis,-1
pneumonectomy,-1
namoniya,-1
ciwon huhu,-1
pneumonoconiosis,-1
pneumothorax,-1
poach,-1
farauta,-1
pocked,-1
tsefewar aljihu,1
kwalban aljihu,1
wukar aljihu,1
aljihun aljihu,1
aljihun aljihu,1
masarfan,-1
podalgia,-1
shari'ar waka,-1
waka,1
shayari,-1
pogonophora,1
damuwa,1
aya,1
